,rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,gender,salary,tax_rate
4416,rec-3058-org,brock,white,24.0,enright crescent,oakdale,karratha,4113,qld,19450529.0,5956737,male,37891,0.19
4417,rec-1686-org,erin,hand,61.0,mcgivern crescent,,gowrie,2031,vic,19610921.0,7058822,female,134925,0.37
4418,rec-3086-dup-1,owven,allik,59.0,david street,kyrre,belmont,2145,qld,19571012.0,7593251,female,46000,0.19
4419,rec-2883-org,jasmine,george,35.0,gluyas street,sunday creek,naremburn,7004,wa,19061015.0,7438270,female,55516,0.19
4420,rec-1320-org,georgia,hyland,6.0,handasyde street,,gorokan,7006,tas,19540920.0,7727823,female,44808,0.19
4421,rec-1285-org,lauren,rollins,22.0,julia flynn avenue,goolwa cottage,dunalley,3187,vic,19341211.0,9940155,female,52411,0.19
4422,rec-3704-org,molly,baillie,49.0,bibby place,chippendale village,greens creek,3054,nsw,19050529.0,4210252,female,45063,0.19
4423,rec-1317-org,rachel,eyre,,derwent street,brentwood vlge,geelong east,2700,wa,19980828.0,9828901,female,6257,0.0
4424,rec-2973-dup-1,noah,hingston,20.0,mooreheadlplace,ironbark ridge,eight mile plains,5606,vic,19490705.0,8137426,male,84159,0.19
4425,rec-69-dup-2,chloe,millar,73.0,harrison street,flty w9,whitemore,3049,sa,19700804.0,6512572,female,45167,0.19
4426,rec-69-dup-0,chloe,millar,73.0,harrisovj street,flt 79,campbelltown,349,sa,19700804.0,6512572,female,45167,0.19
4427,rec-3195-org,adam,mariager,64.0,russell drysdale crescent,brentwood vlge,concord,6018,vic,19830825.0,7864526,male,198926,0.45
4428,rec-1840-org,simon,mason,91.0,tucana street,redwood village,punchbowl,5024,nsw,19990620.0,5058281,male,39669,0.19
4429,rec-3135-org,jasmine,zordan,43.0,gairdner circuit,cedar oaks,toowoomba,3023,nsw,19850830.0,2955568,female,45407,0.19
4430,rec-623-org,scott,megovimovic,50.0,wakelin circuit,southern cross,aldinga beach,3226,nsw,19740705.0,8963912,male,40276,0.19
4431,rec-940-org,mitchell,colquhoun,4.0,ferguson place,kinross street,andrews,5052,vic,19390105.0,6362191,male,12623,0.0
4432,rec-2615-org,mitchell,jeffries,,brache place,brentwood vlge,duncraig,2866,vic,19870718.0,5713581,male,15955,0.0
4433,rec-2516-org,alex,kesseck,11.0,alroy circuit,shamrock vale,brighton,2321,nsw,19040802.0,8516644,male,40607,0.19
4434,rec-1084-org,eva,ranson,473.0,leichhardt street,brookvale,dural,2099,nsw,19920104.0,3859996,female,44875,0.19
4435,rec-3268-org,flynn,falting,20.0,harbison crescent,colooli village,loganholme,4567,qld,19381219.0,6988596,male,42644,0.19
4436,rec-3798-org,emiily,hilton,,collier street,rosedale,rothwell,3165,sa,19410306.0,9583949,male,40584,0.19
4437,rec-3003-org,channing,fullgrabe,7.0,kingsford smith drive,crestwood,walhalla,3085,nsw,19691127.0,5154645,male,39707,0.19
4438,rec-1732-org,cooper,shih,13.0,lysaght street,strathalynne,annandale,2223,qld,19020917.0,3179880,male,42860,0.19
4439,rec-2631-org,adam,george,320.0,halford crescent,st francis vlge,manly vale,2251,nsw,19520729.0,2644698,male,39763,0.19
4440,rec-2606-org,oliver,coleman,,melrose drive,mira monte,albury,3023,nsw,19371221.0,2505473,male,40014,0.19
4441,rec-3690-org,alessandra,jolly,12.0,riddell court,coolamon road,ourimbah,3135,vic,19010110.0,3062387,female,125374,0.37
4442,rec-2108-dup-2,isabelle,hobson,16.0,dethridge street,wandella park snowy,derri nallum,3450,nsw,19830124.0,1613735,female,45669,0.19
4443,rec-2454-org,keahley,flannery,40.0,beasley street,rbm 1020,pentland,2077,nsw,19281010.0,4693693,male,39992,0.19
4444,rec-3399-org,allegra,caruana,20.0,goyder street,rivulett cottage,burwood,4221,sa,19160112.0,5399661,female,45051,0.19
4445,rec-2934-dup-2,bethay,campbell,28.0,medley xtreet,locn 2830,slacks creek,2151,qld,19041030.0,1164988,female,43381,0.19
4446,rec-2537-org,jordan,boutchard,23.0,macgregor street,pacific bay villas,willagee,2165,sa,19750818.0,6489324,male,40355,0.19
4447,rec-2114-org,jessica,waller,40.0,denny street,brentwood village,harrington,6069,nsw,19410516.0,2078104,female,44877,0.19
4448,rec-139-org,matthew,campbell,7.0,bernacchi street,croydon,frankston,5342,sa,19890613.0,6331279,male,40599,0.19
4449,rec-748-dup-0,maya,whit e,6.0,florencetaykor street,,hurstville south,6714,sa,19460501.0,5257846,female,45299,0.19
4450,rec-3239-org,shawn,green,17.0,hector place,centennial glen,metung,4114,qld,19210218.0,4181522,male,40781,0.19
4451,rec-3570-org,,nguyen,3.0,majura avenue,,sadleir,2583,sa,19351114.0,1163758,None,40533,0.19
4452,rec-3749-dup-0,,procter,46.0,leist street,leiceste rshire,annanale,4122,sa,19520130.0,1908716,None,40250,0.19
4453,rec-2679-dup-1,bayley,clarke,13.0,,bonh olme,beenleigh,4824,wa,19961230.0,3122497,female,15254,0.0
4454,rec-2186-org,lily,christo,6.0,port jackson circuit,john flynn medical centre,st lucia,3020,sa,19100312.0,4549599,female,45460,0.19
4455,rec-2198-org,charlotte,collier,3.0,flecker place,,bonython,2380,qld,19010909.0,4695814,female,46901,0.19
4456,rec-2756-dup-0,danielle,waller,7.0,larkin close,haven caravn park,currans hill,2031,nsw,19740329.0,4391640,female,45502,0.19
4457,rec-3421-org,cassidy,bradshaw,56.0,lane-poole place,ellanbah,norah head,3810,vic,19180310.0,6764383,female,37852,0.19
4458,rec-2850-org,katie,filipovic,15.0,masonic retirement vlge,gwandalan,blacktown,2285,wa,19750121.0,4594194,female,6890,0.0
4459,rec-631-org,stelio,bradshaw,20.0,sturt avenue,merricroft,tennyson,5159,nsw,19261118.0,4781174,male,39731,0.19
4460,rec-1103-org,jared,powderly,484.0,arnott street,,granville,2800,nsw,19420729.0,7531797,male,40635,0.19
4461,rec-3670-org,ella,green,3.0,shirra close,retirement village,humpty doo,2199,vic,19240820.0,7493949,female,15710,0.0
4462,rec-1945-dup-0,ayres,melanie,12.0,maribyrnong avenue,ferndale,whalan,3101,nsw,19570421.0,2509791,female,44704,0.19
4463,rec-3966-org,jessica,hyland,59.0,tauss place,,paddington,4814,vic,19801029.0,1068495,female,14333,0.0
4464,rec-502-org,finn,harrington,4.0,carruthers street,catumbel lodge,adamstown heights,2200,act,19760220.0,5349204,male,45113,0.19
4465,rec-2148-org,zac,leslie,41.0,kingscote crescent,moolooboola,mckinnon,7018,nsw,19550816.0,3063145,female,44643,0.19
4466,rec-3507-org,henry,collinson,1.0,mcgivern crescent,winchester,bonnyrigg,2602,nsw,19670520.0,4213909,male,40132,0.19
4467,rec-3556-org,kailey,slape,23.0,marlock street,wyoming park,riverwood,2152,vic,19480117.0,6171273,female,21900,0.19
4468,rec-2717-org,ben,dixon,15.0,tatchell street,dalamar,winston hills,6103,qld,19111229.0,6208281,male,40706,0.19
4469,rec-932-org,elizabeth,matthews,14.0,corinna street,sec 1,albany creek,5013,nsw,19670503.0,2549009,female,45569,0.19
4470,rec-2900-org,dylan,richmond,25.0,sherwood circuit,loyt 19,auburn,5159,nt,19361010.0,4786141,male,42225,0.19
4471,rec-2394-org,karlee,berry,40.0,totterdell street,greenhills,port germein,2747,vic,19380920.0,7333730,female,146110,0.37
4472,rec-1947-org,michael,campbell,304.0,kennedy street,meadows conv cntre,point vernon,2095,qld,19621002.0,3343211,male,41271,0.19
4473,rec-3634-org,jason,ryan,1.0,,,broken hill,6026,qld,19450529.0,5454552,male,40941,0.19
4474,rec-705-dup-1,makenzi,vimpany,381.0,maclaurin crescent,aptmnt 42,mayfield,5038,vic,19810522.0,1135598,female,78909,0.19
4475,rec-823-org,erin,ryan,7.0,jardine street,rocky flat,kaleen,3190,qld,19401111.0,9499719,female,45568,0.19
4476,rec-1999-org,hayden,green,49.0,patey street,sec 478 hd paringa,st kilda east,4814,vic,19710803.0,1393981,male,45236,0.19
4477,rec-3913-org,mia,brammy,360.0,westhoven street,lambrook,ashwood,2551,wa,19011102.0,8387565,female,19712,0.19
4478,rec-2326-org,tahlia,reid,189.0,pohlman street,lytton,belconnen,2035,nsw,19020301.0,5316859,male,39978,0.19
4479,rec-1818-org,alana,dent,38.0,leichhardt street,crestwood,paddington,2281,nsw,19411101.0,5408761,female,45181,0.19
4480,rec-3918-org,madison,priest,18.0,boobialla street,dudley specialist medical centre,failford,2756,nsw,19270119.0,7950285,female,45872,0.19
4481,rec-2108-dup-1,isabelle,hobson,16.0,dethridge street,wandella poark snowy,derrinallum,3450,nsw,19830124.0,1613735,female,45476,0.19
4482,rec-3124-org,willow,goldsworthy,9.0,adinda street,merrimac heights,elwood,7253,nsw,19510122.0,9832560,female,45325,0.19
4483,rec-1205-org,kai,coenen,231.0,william webb drive,blue hills,andergrove,4825,vic,19831013.0,3337237,male,72455,0.19
4484,rec-2703-org,michael,aspinall,25.0,mclarty court,apt 710,wantirna,3337,vic,19180924.0,5864612,male,21537,0.19
4485,rec-577-org,nicholas,mclaine,15.0,couvreur street,,lake grace north,3175,sa,19630718.0,2576036,male,39944,0.19
4486,rec-1950-org,rohan,mandica,74.0,dumaresq street,cypress garden,brighton,2428,nsw,19210914.0,5963303,male,40234,0.19
4487,rec-134-dup-0,dylan,fondum,51.0,clanc ystreet,rosemount,cowell,2066,vic,19140220.0,3131278,male,2692,0.0
4488,rec-1817-org,holly,oatey,,macgregor street,north hill medical centre,womboota,4007,nsw,19810716.0,2229819,female,44808,0.19
4489,rec-2403-dup-3,kyo,dixon,148.0,jinka street,enmore,creswick,2620,wa,19080403.0,9161308,female,4590,0.0
4490,rec-2664-org,adela,dudley,,nemarang crescent,,old guildford,3158,nsw,19671101.0,5823785,female,45201,0.19
4491,rec-2637-org,kaitlin,wallent,43.0,ibis street,knmre street,lismore,2450,vic,19540722.0,4502625,female,41982,0.19
4492,rec-3685-org,holly,white,8.0,london circuit,clear creek cottage,carine,3181,wa,19531031.0,5292855,female,36529,0.19
4493,rec-2774-org,alexa-rose,goy,25.0,pethebridge street,torbanlea,birkdale,4744,wa,19060722.0,7234535,female,4402,0.0
4494,rec-1457-dup-0,robert,ales,90.0,salsoal street,oakdale,scarboriugh,5373,vic,19740470.0,7485604,male,41594,0.19
4495,rec-2503-org,jamie,green,29.0,blowering street,evergreen,toowong,4030,nsw,19380209.0,6859030,female,45757,0.19
4496,rec-3622-dup-2,jayden,beneger,3.0,ridley street,st helens pastoral co,mounteliza,6169,sa,19790823.0,6742545,male,40616,0.19
4497,rec-1089-org,alec,bitmead,37.0,fitzhardinge crescent,wychwood,coffs harbour,6000,nsw,19131003.0,1286931,male,39700,0.19
4498,rec-3379-dup-0,zachariah,kuhndt,75.0,finn street,locn 316,mirrabooka,2727,vic,19090525.0,2605044,male,39761,0.19
4499,rec-141-org,lucy,purser,7.0,marr street,,alfred cove,4077,qld,19431127.0,1760227,female,45785,0.19
4500,rec-1226-org,amy,paine,24.0,pomeroy street,glendower,thornleigh,2230,tas,19710529.0,1319143,female,43617,0.19
4501,rec-180-org,sophie,campbell,7.0,mckail crescent,murlali lodge,mill park,6163,nsw,19850720.0,6984108,female,45572,0.19
4502,rec-565-org,fraser,clarke,407.0,cochrane crescent,north hill medical centre,loganholme,2500,vic,19480126.0,8590113,male,12600,0.0
4503,rec-864-dup-1,zane,quillhiam,14.0,crozier circuit,,ngunnawal,6011,tas,19711112.0,9090375,female,48419,0.19
4504,rec-1131-org,lexie,excell,24.0,wilhelmi crescent,surfrider carvn park,eastwood,3079,vic,19700814.0,1869199,female,24657,0.19
4505,rec-1169-org,alisha,trainor,34.0,beasley street,marella,bridgeman downs,3193,vic,19660402.0,8062012,female,7092,0.0
4506,rec-2436-dup-1,matthew,fenwick,30.0,st john of god hospital,yanda street,maclean,4271,vic,19900518.0,9145825,male,51045,0.19
4507,rec-244-org,shelbey,dimitrijevich,52.0,edmunds place,shalvah,atwell,6016,qld,19300404.0,7092782,female,47694,0.19
4508,rec-1836-org,kyra,mainprize,12.0,croton street,ranchers bridge,ringwood,2097,nsw,19930920.0,6385667,female,45724,0.19
4509,rec-3850-dup-1,keeley,dent,18.0,theodor e street,henry kendall bayside,devonport,2000,vic,19000603.0,7769362,female,21612,0.19
4510,rec-1698-org,noah,laverty,27.0,alexander mackie circuit,,swan hill,4211,nsw,19850402.0,9806497,male,40375,0.19
4511,rec-1088-org,max,stubbs,144.0,wilsmore crescent,beachfront caravan park,croudace bay,5291,vic,19911022.0,1859258,male,23346,0.19
4512,rec-3904-org,catherine,green,14.0,sprent street,,charlestown,6020,qld,19320809.0,5483241,female,46134,0.19
4513,rec-3162-org,teal,bishop,163.0,,weemilah,chisholm,3082,nsw,19291012.0,6334469,female,45201,0.19
4514,rec-3875-org,lauren,mcgregor,2.0,de grey place,montrose,vermont,3041,nsw,19780307.0,5674315,female,45739,0.19
4515,rec-319-org,drew,detzner,28.0,winnecke street,glenmore,whitby,2076,qld,19441112.0,6350648,male,40931,0.19
4516,rec-144-org,timothy,cochrane,363.0,dryandra street,sec 1,bibra lake,2474,sa,19790611.0,5538061,male,40781,0.19
4517,rec-1348-org,rachel,matthews,74.0,mugga way,brentwood vlge,florida,4350,wa,,7434058,female,31881,0.19
4518,rec-3764-org,jacob,hannagan,84.0,somerset street,millbay,riverhills,4214,nsw,19521121.0,6722475,male,40288,0.19
4519,rec-272-org,vendula,crook,12.0,cassia place,longstay caravn park,lower templestowe,4121,qld,19540408.0,6207256,female,47719,0.19
4520,rec-649-dup-1,emiily,waal,61.0,britten-joens drive,mira monte,shelley,2065,nsw,19150129.0,1217484,male,40141,0.19
4521,rec-1533-org,danika,zimmermann,55.0,leake place,bayford cottage,pennant hills,3130,vic,19220819.0,5992262,female,34705,0.19
4522,rec-2712-org,hayden,nguyen,12.0,bandjalong crescent,ashell,tara,5022,qld,19180809.0,3178765,male,39948,0.19
4523,rec-3375-org,ruby,oats,12.0,earle place,warra creek,st ives,5007,qld,19240621.0,9087913,female,46925,0.19
4524,rec-3476-org,charlie,collier,3.0,altson circuit,kurrajong,adamstown heights,6104,vic,19221018.0,7645705,male,6457,0.0
4525,rec-2797-org,lauren,hilton,2.0,calvert street,diamond downs,sanctuary point,5038,tas,19311205.0,6562281,female,45145,0.19
4526,rec-1544-dup-4,india,rees,25.0,waterfirld place,,brunswicl west,5014,qld,19400318.0,1262198,female,44867,0.19
4527,rec-526-org,lucy,blomberg,12.0,bugden avenue,strathmore vineyard,irymple,4037,wa,19291211.0,5284390,female,10759,0.0
4528,rec-2486-org,tristan,fleischmann,31.0,fred williams crescent,bombowlee,bassendean,3166,qld,19680319.0,7387645,male,38699,0.19
4529,rec-2191-org,lachlan,egan,7.0,roebuck street,villa 184,broadmeadows,3020,qld,19050609.0,5020917,male,38705,0.19
4530,rec-1690-org,cameron,green,47.0,yambina crescent,lindenleigh,armidale,4455,vic,19920414.0,1458708,male,89917,0.37
4531,rec-1396-org,emiily,rankine,22.0,chave street,headland garden,baralaba,3084,nsw,19140408.0,5637427,male,40255,0.19
4532,rec-1685-dup-0,toby,mcahon,4.0,grant crsecent,morris on park,ringwood,4505,vic,19640204.0,2357488,male,136378,0.37
4533,rec-1199-org,evangelia,thorpe,38.0,morton street,coolamon road,sherwood,7016,nsw,19610830.0,2637309,female,45203,0.19
4534,rec-3228-org,brydee,macphail,57.0,tuthill place,korrelocking,new town,2234,nsw,19841211.0,9212160,female,44950,0.19
4535,rec-3247-dup-0,keely,stragnwr,12.0,whitty cerscent,,lavington,3419,,19720105.0,5231365,female,47178,0.19
4536,rec-2179-org,zachary,bennell,98.0,tindall place,kurrajong,mount hutton,4740,sa,19960812.0,4234502,male,40500,0.19
4537,rec-1881-org,brianna,coulson,,bambridge street,rose hall,mannering park,6011,nsw,19700413.0,4206788,female,44607,0.19
4538,rec-3563-dup-1,quinn,musolino,2.0,braine s treet,cluater,heckenberg,6390,nsw,19100225.0,8891469,male,39871,0.19
4539,rec-1035-org,bailey,rabbitt,,ellerston avenue,greglea village,mermaid waters,2146,vic,19420816.0,9956483,female,29629,0.19
4540,rec-1939-org,callie,spong,123.0,northbourne avenue,rowethorpe,waroona,6056,qld,19000624.0,3363288,female,44799,0.19
4541,rec-39-org,christian,bellchambers,1048.0,mcluckie crescent,raycroft,highett,2166,nsw,19030410.0,1072481,male,39516,0.19
4542,rec-2418-dup-0,jordan,marwahsa,436.0,bernacchi street,,mid land,3129,nsw,19640419.0,5161756,male,40566,0.19
4543,rec-2467-dup-2,maddison,,28.0,moore street,oakey isle wa llis lke off,ascot vale,3165,act,19070524.0,6246777,female,95816,0.37
4544,rec-2460-dup-1,nicholas,emmanuel,74.0,,laurelb ank,mill park,6011,nsw,19390305.0,1796925,male,40048,0.19
4545,rec-111-org,jacob,brain,110.0,macdonnell street,millridge,inglewood,7173,nsw,19700511.0,3813271,male,40798,0.19
4546,rec-1839-org,brooke,collinson,15.0,richter close,murga ridge,patterson lakes,4740,nsw,19660722.0,8763045,female,44939,0.19
4547,rec-3651-org,sidonie,coveny-sanders,4.0,lampard circuit,crisvale,thornlie,4108,nsw,19710309.0,5912480,female,44824,0.19
4548,rec-3180-org,zara,nguyen,,goldsworthy place,thane house,hurstbridge,5600,qld,19910120.0,2348352,female,45606,0.19
4549,rec-3107-org,cameron,curry,7.0,riley place,,maryborough,7010,act,19501025.0,5616421,male,47346,0.19
4550,rec-2197-org,brock,povey,65.0,figg place,ewlyamartut farm,parmelia,6147,vic,19310725.0,6743421,male,64036,0.19
4551,rec-1140-org,harrison,reid,10.0,sugarloaf circuit,,mansfield,4211,qld,19861020.0,7267695,male,40463,0.19
4552,rec-2005-org,emiily,shepherdson,12.0,springbett street,pleasant view,jervois,2560,qld,19511120.0,2500824,female,47184,0.19
4553,rec-3109-dup-0,lachlan,novle,,enderby street,collire vlge,st kilda,5013,nsw,19560407.0,6279930,male,39929,0.19
4554,rec-664-org,carmen,grbovac,62.0,teague street,lengora,wallsend,6443,nsw,19510806.0,5302567,female,45273,0.19
4555,rec-2128-org,chelsea,milburn,55.0,luehmann street,berowra,pascoe vale south,4214,vic,19490421.0,6641758,female,35336,0.19
4556,rec-3147-org,ella,leslie,15.0,keith street,henry kendall hostel,yackandandah,6150,nsw,19540616.0,1345257,female,44736,0.19
4557,rec-295-org,cameron,nguyen,6.0,bullala court,mayflower retrmnt vlge,glenmore park,7006,vic,19700711.0,2104963,male,4586,0.0
4558,rec-3887-org,nathan,george,3.0,green street,,marion,2289,qld,19261125.0,4663382,male,39521,0.19
4559,rec-2118-org,abbey,arrison,21.0,dunstan street,gannet house,altona meadows,3196,wa,19300920.0,7862104,female,37981,0.19
4560,rec-89-dup-0,nichnlas,simonetti,32.0,pickwortlh street,ashell,kirwan,4005,nsw,19890410.0,8992443,male,40018,0.19
4561,rec-470-dup-1,benjamin,whitee,50.0,dann close,yackatoonrtrmnt vlge,north ryde,2250,nss,,2192670,male,11262,0.0
4562,rec-3600-dup-0,jordan,beattie,,caldwell smreet,nordale farm,buff pont,379,nsw,19530802.0,5335411,male,39671,0.19
4563,rec-771-org,felicity,clarke,10.0,redcliffe street,tawonga rdside,bullsbrook,2430,nsw,19081204.0,2949800,female,45714,0.19
4564,rec-3608-org,nicola,statham,25.0,saville close,tathra,devonport,3820,wa,19140615.0,5999935,female,17148,0.0
4565,rec-711-org,amalia,havu,,bennie street,villa 405 bally cara,west wyalong,2216,nsw,19800911.0,2768637,female,45307,0.19
4566,rec-721-org,daniel,shepherd,33.0,forbes street,bishops creek,moranbah,2061,vic,19860611.0,7103479,male,80240,0.19
4567,rec-2935-org,dylan,mewett,10.0,sheehan street,wayside,toowoomba,3166,vic,19630508.0,8649383,male,13243,0.0
4568,rec-3565-dup-2,bethanie,priest,15.0,geebung,musgrave sgreet,blacktown,3675,nsw,19950922.0,5033370,female,44860,0.19
4569,rec-3757-org,lachlan,noble,1.0,sherwood garden,military base,burpengary,3260,nsw,19741119.0,8031070,male,40150,0.19
4570,rec-2576-org,lachlan,campbell,26.0,faithfull circuit,creekside cottage,lismore,2340,nsw,19260111.0,1750957,male,40234,0.19
4571,rec-1282-dup-1,charlotte,blaclkow,7200.0,crocker place,,londonderry,2099,sa,19240608.0,5390869,female,44641,0.19
4572,rec-576-org,robert,waldhauser,52.0,healy street,booleringa,nuriootpa,3162,nsw,19990617.0,4589425,male,39481,0.19
4573,rec-3932-dup-1,willam,lock,67.0,newberycrescent,brightwater villas,frankston,2650,vic,,8906276,female,15280,0.0
4574,rec-1477-dup-2,william,whillas,8.0,forbes street,ra 23012,brighton-le-sands,6140,vic,19250312.0,2026323,male,7509,0.0
4575,rec-671-org,oliver,koslowicz,139.0,kirkcaldie circuit,humbie,daisy hill,4670,nsw,19831201.0,2902364,male,40020,0.19
4576,rec-2044-dup-2,jed,marring,183.0,withernhouse,flegg crescent,hope valley,3161,nsw,19760927.0,5860010,male,40740,0.19
4577,rec-887-org,chloe,de michele,184.0,maray place,belgary,noble park,822,wa,19060415.0,6782160,female,62412,0.19
4578,rec-3507-dup-0,collinson,henry,1.0,mcgiver crescent,winchester,bonnyrigg,2602,nsw,19670520.0,4213909,male,39694,0.19
